V1,V2,V3,w1,w2,w3,d1,d2,n,a,b,theta
-98,12,0,20,15,25,7,5,1,82.94075775146484,124.93436431884766,2.011247396469116
-98,12,-5,23,12,28,7,7,1,81.25914001464844,133.1129608154297,2.253556728363037
-98,12,-5,23,10,31,6,6,1,77.80380249023438,135.61817932128906,1.7452603578567505
-98,12,0,29,12,10,7,5,2,105.9493637084961,171.2141876220703,94.48307037353516
-98,12,-5,29,12,7,7,5,2,110.53787994384766,125.01541137695312,0.20539064705371857
-98,12,-5,20,12,31,5,6,1,97.90275573730469,108.26886749267578,1.077696442604065
-98,12,0,32,13,13,5,5,1,123.76937103271484,125.80303192138672,94.2530517578125
-98,12,-5,20,11,22,6,7,1,97.28563690185547,109.1238021850586,0.08039655536413193
-98,12,0,20,10,19,5,6,1,92.54671478271484,117.17147064208984,2.7020328044891357
-98,12,0,32,12,13,5,6,1,124.07894134521484,125.88850402832031,96.17145538330078
-98,12,-5,35,15,10,5,6,1,110.45886993408203,124.34616088867188,94.2572021484375
-98,12,0,32,15,16,5,7,1,123.39006042480469,126.3443603515625,96.9316177368164
-98,12,-5,35,13,1,7,6,1,111.04951477050781,122.80723571777344,93.58196258544922
-98,12,0,29,10,25,7,7,1,112.14228820800781,125.27410125732422,0.013161557726562023
-98,12,0,23,14,13,5,7,1,80.66879272460938,137.3680877685547,0.88653963804245
-98,12,-5,26,12,31,6,6,1,108.69783782958984,123.5177001953125,178.20330810546875
-98,12,-5,29,13,4,6,6,2,111.3158187866211,124.90103149414062,0.31154972314834595
-98,12,-5,29,14,10,5,7,2,111.48823547363281,124.8195571899414,179.2113494873047
-98,12,0,32,12,25,6,6,1,123.60204315185547,126.6021957397461,97.1579360961914
-98,12,0,26,15,1,6,7,2,100.83456420898438,126.05758666992188,0.1270240992307663
-98,12,-5,26,14,28,5,5,1,106.63642883300781,126.20901489257812,179.04034423828125
-98,12,-5,26,10,28,7,6,1,99.0203857421875,130.62020874023438,1.5761064291000366
-98,12,-5,20,12,4,7,5,1,91.67142486572266,113.14348602294922,1.2290959358215332
-98,12,-5,35,15,22,5,5,1,110.49580383300781,123.84027099609375,93.60974884033203
-98,12,0,20,12,4,5,7,1,86.903076171875,120.12789154052734,0.7204009890556335
-98,12,0,35,11,4,7,6,1,110.57816314697266,124.63478088378906,92.4052963256836
-98,12,0,29,12,10,7,6,2,108.84934997558594,118.36982727050781,94.23853302001953
-98,12,-5,32,11,7,5,7,1,123.3980941772461,125.64058685302734,101.5089340209961
-98,12,0,32,14,1,5,5,1,123.61703491210938,126.4081039428711,94.56910705566406
-98,12,0,20,10,1,6,7,2,110.13329315185547,118.9795913696289,92.08887481689453
-98,12,0,26,12,13,7,6,2,100.68057250976562,125.943603515625,0.4272516071796417
-98,12,-5,26,13,4,6,6,2,100.45711517333984,125.47980499267578,0.31030476093292236
-98,12,-5,26,11,13,5,6,1,103.50173950195312,105.74690246582031,104.8844223022461
-98,12,-5,20,13,25,7,5,1,97.66703796386719,108.46682739257812,0.7498937249183655
-98,12,-5,32,12,31,6,7,1,124.0824203491211,124.86402130126953,115.55584716796875
-98,12,0,35,13,16,6,5,1,109.69732666015625,126.54925537109375,93.19678497314453
-98,12,-5,23,14,4,6,6,1,78.13480377197266,134.77273559570312,1.701361060142517
-98,12,-5,32,13,4,7,6,1,123.63911437988281,124.50706481933594,122.56743621826172
-98,12,0,26,13,4,5,6,2,100.97216796875,126.37456512451172,0.48916950821876526
-98,12,-5,35,15,10,6,5,1,110.29031372070312,124.62977600097656,93.5372314453125
-98,12,-5,35,15,16,5,6,1,110.70005798339844,123.74151611328125,93.11746978759766
-98,12,0,35,15,10,7,6,1,110.03211212158203,125.85859680175781,92.7356948852539
-98,12,-5,35,13,28,5,6,2,111.21923828125,123.31184387207031,94.10160827636719
-98,12,0,26,10,25,7,6,2,101.58035278320312,125.7251205444336,0.5502874255180359
-98,12,-5,32,11,22,6,6,1,123.81617736816406,125.20802307128906,105.8017578125
-98,12,-5,26,14,19,6,6,2,87.369384765625,119.84517669677734,0.6422762870788574
-98,12,-5,32,12,1,7,5,1,123.68889617919922,124.5074462890625,122.2165298461914
-98,12,0,29,14,19,5,7,2,111.32430267333984,125.10669708251953,179.67196655273438
-98,12,0,26,15,7,6,6,2,100.87342071533203,126.66067504882812,0.7666134238243103
-98,12,-5,23,10,19,5,6,1,82.16971588134766,131.36065673828125,1.3938148021697998
-98,12,-5,23,11,13,5,5,1,81.13728332519531,132.76699829101562,1.5912384986877441
-98,12,0,23,13,4,7,5,1,77.2115249633789,137.21994018554688,1.7407249212265015
-98,12,0,32,14,25,5,6,1,123.41895294189453,126.67945098876953,97.18888854980469
-98,12,0,32,11,22,6,5,1,123.68622589111328,126.6858901977539,94.47490692138672
-98,12,0,23,14,25,5,7,1,83.85917663574219,135.8187713623047,2.8433799743652344
-98,12,-5,20,11,7,7,7,1,96.73079681396484,108.6584243774414,0.4685310423374176
-98,12,-5,29,11,1,5,5,1,111.61895751953125,125.0107421875,179.0514678955078
-98,12,-5,26,12,28,6,6,1,108.86260986328125,123.52281188964844,179.051025390625
-98,12,-5,32,12,10,6,6,1,123.62615203857422,125.18875122070312,102.74816131591797
-98,12,0,29,12,10,6,6,1,111.74500274658203,125.71173858642578,179.54931640625
-98,12,0,26,14,4,5,5,2,100.7028579711914,126.86846160888672,179.42657470703125
-98,12,0,32,13,13,6,5,1,123.61660766601562,126.5496597290039,96.52008819580078
-98,12,-5,32,12,7,7,6,1,123.55371856689453,124.85322570800781,114.42418670654297
-98,12,0,35,13,7,5,5,1,109.9705581665039,126.4100570678711,92.5425033569336
-98,12,0,29,15,28,7,5,2,111.95307159423828,125.01089477539062,0.6990349292755127
-98,12,-5,32,14,19,6,5,1,123.13589477539062,126.20340728759766,97.5593490600586
-98,12,0,26,15,19,5,6,2,100.75543212890625,126.4873275756836,1.0709648132324219
-98,12,0,23,14,10,6,5,1,83.76195526123047,137.25039672851562,0.4172891676425934
-98,12,0,23,14,28,5,7,1,83.92815399169922,136.1523895263672,0.5560570955276489
-98,12,-5,32,14,22,6,5,1,123.51183319091797,125.8403549194336,98.05438232421875
-98,12,-5,35,10,25,7,5,1,110.14166259765625,123.66096496582031,93.47412872314453
-98,12,-5,23,10,16,7,7,1,82.7628173828125,131.26852416992188,1.3985573053359985
-98,12,-5,35,12,28,6,5,1,110.72692108154297,124.47579193115234,94.15665435791016
-98,12,-5,32,13,28,5,5,2,123.99797058105469,124.89114379882812,122.12574768066406
-98,12,0,32,11,16,7,5,1,123.40130615234375,126.33216857910156,97.91908264160156
-98,12,0,20,10,4,6,5,1,90.05431365966797,116.54082489013672,2.219771385192871
-98,12,-5,26,12,31,7,6,1,100.17408752441406,130.09906005859375,0.06480122357606888
-98,12,-5,32,15,7,7,7,1,123.469482421875,124.46817016601562,116.86542510986328
-98,12,-5,35,12,22,5,5,1,110.8831787109375,123.35468292236328,92.88278198242188
-98,12,0,23,12,10,6,5,1,83.29872131347656,136.68601989746094,0.9864497184753418
-98,12,0,20,14,16,7,7,1,84.87782287597656,123.15480041503906,2.468491315841675
-98,12,-5,23,14,25,5,6,1,77.81692504882812,135.60943603515625,1.441441297531128
-98,12,-5,29,15,28,6,7,2,111.3074951171875,124.65800476074219,179.4862823486328
-98,12,0,20,12,28,5,7,1,82.859619140625,124.73169708251953,2.3035898208618164
-98,12,0,23,13,28,7,6,1,80.27182006835938,137.28880310058594,0.9879639148712158
-98,12,0,23,10,22,7,5,1,88.97815704345703,133.7445526123047,2.3431155681610107
-98,12,0,32,13,16,6,5,1,123.75062561035156,126.52201843261719,96.06987762451172
-98,12,0,32,14,1,6,6,1,123.40245056152344,127.7719955444336,95.35163116455078
-98,12,0,35,11,28,7,6,1,110.10420989990234,125.97665405273438,91.48851776123047
-98,12,-5,20,15,25,7,7,1,91.48165893554688,113.93978881835938,1.448229193687439
-98,12,0,32,12,22,7,7,1,123.92693328857422,125.01947021484375,103.81332397460938
-98,12,0,35,10,25,7,7,1,110.2273178100586,125.82715606689453,92.08419799804688
-98,12,-5,20,12,13,5,7,1,94.05461883544922,111.15711212158203,1.2329562902450562
-98,12,0,26,15,22,6,5,2,100.87371826171875,126.7012710571289,0.9202516674995422
-98,12,-5,29,10,7,5,7,2,111.02945709228516,125.08247375488281,179.00970458984375
-98,12,-5,29,14,13,7,5,2,108.35700988769531,145.6325225830078,90.74160766601562
-98,12,-5,32,15,4,6,7,1,123.1076889038086,126.3783187866211,95.67013549804688
-98,12,-5,32,11,25,5,6,1,123.59211730957031,125.2159652709961,105.4573974609375
-98,12,-5,26,10,7,5,5,3,88.31319427490234,119.28510284423828,0.9325847029685974
-98,12,-5,20,10,1,5,6,1,109.89794158935547,126.82174682617188,93.26258087158203
-98,12,0,32,12,31,7,6,1,123.69071960449219,125.89546966552734,96.82340240478516
-98,12,-5,26,11,31,6,6,1,106.89051818847656,124.29622650146484,178.4014892578125
-98,12,0,26,14,13,7,7,2,101.44430541992188,125.36271667480469,179.42068481445312
-98,12,0,35,11,1,7,7,1,110.5605697631836,124.39580535888672,92.06904602050781
-98,12,0,32,10,28,5,6,1,122.88544464111328,127.94573974609375,94.74246215820312
-98,12,0,29,15,4,7,7,2,109.5442886352539,125.85939025878906,179.08193969726562
-98,12,-5,35,13,16,6,6,2,111.11654663085938,123.66680145263672,94.24628448486328
-98,12,0,23,13,25,7,7,1,80.26431274414062,135.6319122314453,1.257733941078186
-98,12,-5,32,10,10,6,6,1,123.05906677246094,126.28297424316406,98.4284896850586
-98,12,0,29,12,28,5,6,2,110.35527038574219,125.36601257324219,179.99046325683594
-98,12,0,23,11,22,5,6,1,90.75545501708984,130.19566345214844,1.4848421812057495
-98,12,0,35,15,13,7,5,1,110.37027740478516,124.79955291748047,92.56108093261719
-98,12,-5,32,15,19,6,6,1,123.13140106201172,126.79706573486328,97.59368896484375
-98,12,-5,32,11,13,6,5,1,123.9453125,125.39762878417969,109.91300201416016
-98,12,-5,20,12,25,5,5,1,98.66887664794922,107.68086242675781,0.4627905786037445
-98,12,-5,29,13,22,5,5,2,112.03205108642578,124.42367553710938,179.48887634277344
-98,12,0,20,14,13,5,7,1,83.73152923583984,123.72119903564453,2.1257717609405518
-98,12,-5,32,15,22,6,7,1,123.18463897705078,126.24945831298828,96.53999328613281
-98,12,0,35,10,7,5,7,1,110.34799194335938,125.63411712646484,92.57254028320312
-98,12,0,35,15,28,7,7,1,110.44989776611328,125.4214859008789,92.76727294921875
-98,12,-5,32,11,28,5,5,1,123.62942504882812,125.18724822998047,103.84640502929688
-98,12,0,29,12,19,5,6,2,110.80276489257812,124.7041244506836,0.2554110884666443
-98,12,-5,35,10,16,7,7,1,110.14443969726562,124.48213958740234,92.68526458740234
-98,12,-5,20,13,31,7,7,1,96.82865905761719,109.75700378417969,0.3613354563713074
-98,12,0,26,14,19,5,7,2,100.45178985595703,126.42274475097656,0.903681755065918
-98,12,0,35,12,22,5,6,1,110.11956024169922,125.38357543945312,92.6692886352539
-98,12,-5,32,12,31,6,6,1,123.88440704345703,124.91049194335938,123.2707290649414
-98,12,-5,26,13,22,7,5,1,99.45165252685547,130.5890350341797,179.39266967773438
-98,12,-5,20,15,7,5,5,1,86.4786605834961,118.35123443603516,2.1409056186676025
-98,12,0,23,10,1,5,7,1,83.74723815917969,124.15467834472656,2.0258774757385254
-98,12,-5,35,13,19,7,7,3,111.25161743164062,122.64766693115234,95.69224548339844
-98,12,-5,26,13,4,5,6,2,100.38017272949219,125.6369857788086,1.2376255989074707
-98,12,0,29,15,31,7,7,2,111.56695556640625,124.91191864013672,179.7944793701172
-98,12,0,32,11,10,6,5,1,123.88774871826172,126.51953887939453,93.73735809326172
-98,12,0,23,12,28,5,7,1,85.79761505126953,136.17034912109375,2.6032299995422363
-98,12,-5,29,11,31,6,5,2,111.86509704589844,124.81578063964844,178.3162384033203
-98,12,-5,23,11,10,6,7,1,76.1888427734375,136.27491760253906,1.7424226999282837
-98,12,-5,26,12,19,5,6,1,105.62307739257812,126.29582214355469,179.55332946777344
-98,12,-5,26,14,25,7,6,1,102.83521270751953,129.83448791503906,0.2644391655921936
-98,12,-5,29,12,4,7,5,1,110.90634155273438,125.00382995605469,179.4578399658203
-98,12,-5,29,12,19,5,5,1,112.1292724609375,124.53821563720703,179.8094482421875
-98,12,-5,26,12,7,5,7,2,97.6219482421875,126.38320922851562,1.171845555305481
-98,12,-5,26,12,22,5,6,1,105.79878997802734,127.07063293457031,179.41416931152344
-98,12,0,35,11,7,6,7,1,110.20365905761719,126.4078598022461,92.21438598632812
-98,12,-5,23,10,13,5,6,1,78.93041229248047,133.6423797607422,1.3875635862350464
-98,12,0,29,10,4,6,5,2,113.17041015625,125.45640563964844,179.2480010986328
-98,12,0,20,13,31,7,5,1,80.16676330566406,126.90225219726562,2.2572438716888428
-98,12,0,26,15,31,7,7,2,99.4075927734375,127.13294982910156,0.850360095500946
-98,12,0,32,10,22,5,6,1,122.61741638183594,128.21588134765625,96.12934875488281
-98,12,-5,29,14,28,6,7,2,111.47496795654297,124.96141052246094,179.3145751953125
-98,12,0,20,12,7,5,6,1,85.32669830322266,121.78221893310547,1.445919156074524
-98,12,0,23,14,19,7,5,1,80.9234619140625,136.70016479492188,0.5101743936538696
-98,12,-5,35,14,16,5,5,1,110.98573303222656,123.98281860351562,95.41946411132812
-98,12,0,20,15,1,5,5,1,82.53068542480469,125.11292266845703,2.977544069290161
-98,12,0,20,15,31,5,5,1,82.5880355834961,124.96928405761719,2.295450210571289
-98,12,-5,20,13,25,6,7,1,91.69349670410156,114.04088592529297,1.5158742666244507
-98,12,-5,20,12,4,6,6,1,86.08525085449219,119.30078887939453,1.3562288284301758
-98,12,-5,23,12,7,6,5,1,77.5523910522461,135.65985107421875,1.814093828201294
-98,12,0,35,14,10,7,5,1,110.60726165771484,124.26676177978516,93.44075012207031
-98,12,0,23,10,16,7,6,1,85.5472640991211,136.95814514160156,2.2722127437591553
-98,12,-5,26,13,25,7,7,1,104.46646881103516,129.5347442626953,0.7979292273521423
-98,12,-5,32,13,22,5,6,1,123.73722076416016,124.94786071777344,112.07223510742188
-98,12,0,35,15,13,6,7,1,109.87844848632812,126.54953002929688,91.98213195800781
-98,12,-5,32,10,31,6,6,2,123.6434326171875,125.9171142578125,99.0198745727539
-98,12,0,20,11,7,7,6,1,85.02861785888672,122.77552032470703,1.8548530340194702
-98,12,0,20,12,31,5,6,1,81.83380126953125,125.5033187866211,2.755178451538086
-98,12,-10,20,10,31,5,5,1,101.77376556396484,102.08317565917969,158.271484375
-98,12,-5,23,10,4,7,6,1,81.95252990722656,131.75755310058594,1.305466651916504
-98,12,0,20,15,19,6,5,1,82.2515640258789,125.78060913085938,2.1041336059570312
-98,12,-5,32,14,1,6,6,1,123.79296875,125.15972137451172,105.78909301757812
-98,12,-5,32,11,13,5,5,1,123.69548034667969,125.05595397949219,110.90257263183594
-98,12,0,26,12,22,6,7,2,101.55243682861328,125.69424438476562,0.4757881760597229
-98,12,0,20,12,22,5,7,1,83.42891693115234,124.48081970214844,2.292792797088623
-98,12,-5,35,15,28,7,6,1,110.92057800292969,122.94757843017578,93.85406494140625
-98,12,-5,29,10,28,7,6,2,114.43611145019531,129.93121337890625,97.29620361328125
-98,12,-5,35,14,16,7,7,1,111.17802429199219,122.79632568359375,94.201171875
-98,12,0,23,10,16,5,7,1,86.44367980957031,135.18031311035156,2.861699342727661
-98,12,0,26,15,25,7,5,2,99.43989562988281,126.70732879638672,0.5968997478485107
-98,12,-5,20,12,19,5,7,1,96.9472427368164,109.08186340332031,179.98472595214844
-98,12,0,32,15,10,5,7,1,123.32941436767578,126.38072967529297,94.69047546386719
-98,12,0,35,14,7,7,7,1,110.48832702636719,124.56182861328125,93.08184814453125
-98,12,0,26,12,31,7,6,2,100.39132690429688,126.06620025634766,0.4094384014606476
-98,12,-5,23,11,19,7,5,1,81.9747085571289,131.78176879882812,1.5654751062393188
-98,12,-5,35,12,4,6,6,1,110.66597747802734,124.55448913574219,93.31808471679688
-98,12,0,23,12,25,5,7,1,84.83055114746094,135.35838317871094,2.3299548625946045
-98,12,-5,29,15,10,6,7,2,111.01866912841797,124.6712417602539,178.79412841796875
-98,12,0,23,10,22,6,6,1,91.08309173583984,130.28793334960938,1.1597461700439453
-98,12,-5,32,12,13,5,6,1,123.78484344482422,124.90857696533203,112.72631072998047
-98,12,-5,26,15,4,7,6,1,102.74484252929688,109.96185302734375,105.18882751464844
-98,12,-5,29,15,7,5,7,2,111.2900390625,124.81307983398438,0.36858290433883667
-98,12,-5,26,14,1,6,6,1,106.2113037109375,108.27665710449219,139.13926696777344
-98,12,-5,23,12,13,6,5,1,76.00010681152344,138.51622009277344,1.6902903318405151
-98,12,0,20,12,31,5,5,1,80.5638656616211,126.6489028930664,2.6227500438690186
-98,12,0,35,14,1,7,5,1,110.36264038085938,124.44447326660156,93.49961853027344
-98,12,-5,20,13,31,6,7,1,91.40193176269531,114.26973724365234,1.2446669340133667
-98,12,0,26,10,25,6,6,2,102.12627410888672,125.59314727783203,0.3594765067100525
-98,12,0,32,14,25,6,7,1,123.03085327148438,127.51148986816406,94.99488067626953
-98,12,0,29,12,19,6,7,3,111.05906677246094,125.1212387084961,0.1416115015745163
-98,12,-5,35,15,1,7,5,1,123.14484405517578,140.69482421875,93.67095184326172
-98,12,0,29,10,4,6,7,2,113.879150390625,125.16382598876953,179.3759307861328
-98,12,0,26,11,7,7,7,2,100.66544342041016,126.388671875,179.74758911132812
-98,12,-5,23,10,31,6,7,1,76.60706329345703,136.62155151367188,1.9193669557571411
-98,12,0,29,11,4,5,5,2,112.02428436279297,125.44117736816406,179.34921264648438
-98,12,-5,29,10,4,7,5,2,109.76969909667969,125.34603881835938,179.49395751953125
-98,12,0,32,11,28,7,6,1,123.53768157958984,126.28752136230469,98.6998062133789
-98,12,0,35,11,22,6,5,1,110.23149108886719,126.1733627319336,92.2890625
-98,12,0,35,10,1,5,5,1,122.97037506103516,127.8998031616211,95.20343017578125
-98,12,0,20,11,19,6,7,1,82.07717895507812,125.07244110107422,2.1403703689575195
-98,12,-5,35,12,31,5,7,1,111.0668716430664,123.17449188232422,94.36087799072266
-98,12,-5,20,12,10,7,6,1,97.57513427734375,108.48967742919922,0.18990930914878845
-98,12,0,23,10,4,5,7,2,78.24352264404297,135.067626953125,1.5617291927337646
-98,12,-5,26,12,4,6,6,2,100.81005096435547,125.50672912597656,0.29495203495025635
-98,12,-5,29,15,19,6,5,2,111.12860870361328,124.82577514648438,178.39439392089844
-98,12,0,35,11,16,6,7,1,110.61849212646484,125.15829467773438,92.03185272216797
-98,12,0,29,15,16,6,7,2,111.40166473388672,125.04483795166016,179.658447265625
-98,12,-5,29,14,7,6,7,2,111.47632598876953,124.83240509033203,179.37106323242188
-98,12,0,32,13,22,6,7,1,123.6925048828125,127.07069396972656,93.9243392944336
-98,12,-5,20,13,22,7,7,1,96.7701187133789,109.8396987915039,0.7830068469047546
-98,12,0,32,11,7,5,7,1,123.57421112060547,126.14628601074219,98.84547424316406
-98,12,0,32,11,1,7,7,2,123.24990844726562,126.10760498046875,97.89430236816406
-98,12,-5,26,13,28,6,5,1,111.92371368408203,121.74471282958984,175.64910888671875
-98,12,-5,29,11,10,5,6,2,111.0371322631836,125.43168640136719,178.94676208496094
-98,12,-5,35,12,13,7,6,2,110.96231079101562,122.60794830322266,93.63597869873047
-98,12,0,35,15,10,6,7,1,110.06671142578125,126.18256378173828,92.96492004394531
-98,12,0,32,12,19,6,5,1,123.94586944580078,126.27166748046875,99.27225494384766
-98,12,-5,20,14,22,6,5,1,90.25299072265625,115.39210510253906,1.5784498453140259
-98,12,0,20,10,7,5,5,1,87.45756530761719,120.1477279663086,1.6811366081237793
-98,12,-5,29,14,16,5,7,2,111.23672485351562,125.00819396972656,177.9005584716797
-98,12,-5,32,12,25,7,7,2,123.59494018554688,124.7949447631836,114.99401092529297
-98,12,-5,26,11,1,7,6,2,97.48550415039062,126.23889923095703,0.9149821996688843
-98,12,0,23,12,4,7,7,1,77.3963851928711,136.9960174560547,1.6332886219024658
-98,12,0,20,11,10,5,7,1,85.97382354736328,122.58828735351562,2.1936533451080322
-98,12,-5,23,12,22,6,6,1,78.72279357910156,136.4019775390625,2.0293002128601074
-98,12,0,29,14,22,7,7,2,111.56291961669922,124.82439422607422,1.466606855392456
-98,12,0,35,10,22,7,7,1,110.08354949951172,126.46122741699219,92.78192138671875
-98,12,-5,26,13,16,5,6,1,106.38818359375,125.78856658935547,179.47064208984375
-98,12,0,32,13,28,6,7,1,123.5543441772461,127.43072509765625,94.03099822998047
-98,12,0,29,11,16,7,6,1,112.25949096679688,125.18547821044922,179.71507263183594
-98,12,0,32,10,31,5,7,1,122.56281280517578,128.36688232421875,94.82979583740234
